treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (2.5h) - Unperturbed,5 - all,6,3.265611351593531e-5,relative_to_all,03_CDK9,6,1.5403768338770873,1.426767102220265,1.663033011241166,0.623283331349354,0.5127498562615953,0.7338168064371124
AZD4573 (2.5h) - Unperturbed,all,6,8.342779675291698e-7,unnormalised,03_CDK9,NA,0.30832748783555575,0.2757785304136485,0.3447180591338734,-1.6974645813869098,-1.858417948664208,-1.5365112141096111
AZD4573 (2.5h) - Unperturbed,6,6,1.948083316799771e-7,unnormalised,03_CDK9,NA,0.37758170977321304,0.3512460331865673,0.40589197908332453,-1.4051392132876512,-1.5094461626054239,-1.300832263969879
AZD4573 (2.5h) - Unperturbed,6 - all,6,7.177144765420826e-4,relative_to_all,03_CDK9,6,1.224612545653385,1.150316325710388,1.3037073833108694,0.29232536809925824,0.20203064271787372,0.3826200934806428
AZD4573 (2.5h) - Unperturbed,all,6,8.102730298040685e-7,unnormalised,03_CDK9,NA,0.3083596829650099,0.27596126745838767,0.34456173851505967,-1.6973139450323829,-1.8574623031266253,-1.5371655869381402
AZD4573 (2.5h) - Unperturbed,7,6,5.090246338190146e-6,unnormalised,03_CDK9,NA,0.4618726541475081,0.418121525164394,0.5102017853909566,-1.1144329630620813,-1.2580057787271117,-0.970860147397051
AZD4573 (2.5h) - Unperturbed,7 - all,6,1.1927620204186093e-4,relative_to_all,03_CDK9,6,1.4978373622206558,1.3689759697767716,1.6388284478287551,0.5828809819703016,0.45309712257232465,0.7126648413682781
AZD4573 (2.5h) - Unperturbed,all,6,8.217115985015311e-7,unnormalised,03_CDK9,NA,0.30836740629307013,0.2758963121177058,0.344660124428727,-1.6972778110363695,-1.857801922447921,-1.5367536996248181
AZD4573 (2.5h) - Unperturbed,8,6,1.5903208875462203e-6,unnormalised,03_CDK9,NA,0.2818516336614782,0.2465280245446751,0.3222365633455524,-1.8269921652706373,-2.0201764378439706,-1.6338078926973045
AZD4573 (2.5h) - Unperturbed,8 - all,6,5.082549633259181e-4,relative_to_all,03_CDK9,6,0.9140124017958254,0.8905200138733843,0.93812453130936,-0.12971435423426803,-0.167280059538664,-0.09214864892987204
AZD4573 (2.5h) - Unperturbed,all,6,7.485688834192732e-7,unnormalised,03_CDK9,NA,0.30849727507276464,0.2765028978784195,0.3441937479048348,-1.696670348645153,-1.8546334942359997,-1.538707203054307
AZD4573 (2.5h) - Unperturbed,9,6,4.4207313632820005e-7,unnormalised,03_CDK9,NA,0.2867791120238819,0.25782939411138966,0.31897937539920374,-1.8019881478245174,-1.9555113458451727,-1.648464949803862
AZD4573 (2.5h) - Unperturbed,9 - all,6,0.0021581450738283915,relative_to_all,03_CDK9,6,0.9296001462451814,0.9040286103616457,0.9558950037580859,-0.105317799179364,-0.14555966364765902,-0.06507593471106919
AZD4573 (2.5h) - Unperturbed,all,6,0.0379449246314987,unnormalised,03_RPS6,NA,0.8409526898599776,0.7398889280514488,0.9558210695829682,-0.2499034549589887,-0.4346193849249256,-0.0651875249930521
AZD4573 (2.5h) - Unperturbed,0,6,0.0870526048835317,unnormalised,03_RPS6,NA,0.8723647861402655,0.7652675476813887,0.9944500095467188,-0.1969965595328958,-0.38596387357656253,-0.008029245489229094
AZD4573 (2.5h) - Unperturbed,0 - all,6,0.006977185784085313,relative_to_all,03_RPS6,6,1.0373529886509052,1.0189597682576128,1.0560782246614724,0.052906895426093045,0.027097090482081605,0.07871670037010452
AZD4573 (2.5h) - Unperturbed,all,6,0.03771893043625844,unnormalised,03_RPS6,NA,0.8410063702243521,0.7401305309935353,0.95563104768626,-0.2498113666349143,-0.4341483649428862,-0.06547436832694221
AZD4573 (2.5h) - Unperturbed,1,6,0.008614756246599204,unnormalised,03_RPS6,NA,0.8075181300549354,0.7239241910241745,0.9007649398273031,-0.30843344393934974,-0.4660894679653788,-0.15077741991332072
