cell_cycle,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
S - G1,Nucleoplasm,6295,3.94710460397799e-11,unnormalised,21_NCL,NA,1.0898453449584107,1.0624259064695547,1.1179724333666312,0.12412342317487887,0.08736223127739565,0.1608846150723619
S - G1,Nucleoplasm - all,6295,1.2060011182223923e-6,relative_to_all,21_NCL,6295,1.0413634870286197,1.024478141047421,1.0585271355889374,0.05847372800536041,0.03488920236876256,0.08205825364195807
S - G1,all,6295,3.499896413906128e-10,unnormalised,21_NCL,NA,1.0465328667990224,1.0317937649803188,1.061482515657062,0.0656176207416202,0.04515463357729649,0.08608060790594384
S - G1,PML bodies,6295,0.25860032456997883,unnormalised,21_NCL,NA,1.017119087279586,0.9876052049589283,1.047514971077417,0.024488604042500424,-0.01799365497547455,0.06697086306047538
S - G1,PML bodies - all,6295,0.014718632571146136,relative_to_all,21_NCL,6295,0.9718940699785161,0.9498899000715227,0.9944079657950696,-0.041129016699119746,-0.074167791786848,-0.008090241611391361
S - G1,all,6294,2.8267651396999527e-19,unnormalised,00_DAPI,NA,1.0683933987733158,1.053118796224608,1.083889546587247,0.09544296720844009,0.07466818760501975,0.1162177468118606
S - G1,Cajal bodies,6294,2.594960860507634e-12,unnormalised,00_DAPI,NA,1.0532792169246958,1.0381072945871666,1.0686728766766682,0.07488793539007776,0.05395556254852437,0.0958203082316315
S - G1,Cajal bodies - all,6294,6.81249772241608e-11,relative_to_all,00_DAPI,6294,0.9858533552659784,0.9816503291764417,0.9900743769979392,-0.020555031818362268,-0.02671887706840513,-0.014391186568319347
S - G1,all,6262,1.2973118730782415e-19,unnormalised,00_DAPI,NA,1.068195292408683,1.053109619265022,1.0834970660703096,0.09517543132582225,0.07465561579278143,0.1156952468588634
S - G1,Nuclear periphery,6262,3.5068331688564846e-6,unnormalised,00_DAPI,NA,1.029825545673168,1.0171277379948063,1.042681872595292,0.0423999629338566,0.024500874278140742,0.06029905158957238
S - G1,Nuclear periphery - all,6262,8.282090578574315e-20,relative_to_all,00_DAPI,6262,0.9640798391378463,0.9565468438828869,0.9716721582177434,-0.05277546839196578,-0.06409247311919958,-0.04145846366473206
S - G1,all,6252,6.786221667269144e-20,unnormalised,00_DAPI,NA,1.0683421603270304,1.0533397962296247,1.083558198045538,0.09537377619221148,0.07497090954181544,0.11577664284260739
S - G1,Nuclear speckles,6252,1.0058832872022169e-13,unnormalised,00_DAPI,NA,1.0617308197610058,1.0451457121030403,1.0785791115786927,0.08641804653733291,0.063704093955612,0.10913199911905376
S - G1,Nuclear speckles - all,6252,0.011654707393268836,relative_to_all,00_DAPI,6252,0.9938115888228161,0.9890309615739135,0.9986153239397035,-0.008955729654878552,-0.015912409686627296,-0.0019990496231297337
S - G1,all,6295,5.295395611478357e-19,unnormalised,00_DAPI,NA,1.0683303199169576,1.0529514010626622,1.08393385611341,0.0953577867497,0.07443885035802038,0.11627672314137978
S - G1,Nucleolus,6295,4.495876296111935e-18,unnormalised,00_DAPI,NA,1.073597301071571,1.0565419752051486,1.0909279441021347,0.10245294984787033,0.07935008503655792,0.12555581465918272
S - G1,Nucleolus - all,6295,0.03590764398467346,relative_to_all,00_DAPI,6295,1.004930105470584,1.0003245511557524,1.0095568640340988,0.007095163098170257,4.6815237732982396e-4,0.013722173819010553
S - G1,all,6295,2.352549721482949e-19,unnormalised,00_DAPI,NA,1.0681818884009675,1.052989831963313,1.083593128891306,0.09515732787889049,0.07449150526493101,0.11582315049285005
S - G1,Nucleoplasm,6295,3.172583194950649e-16,unnormalised,00_DAPI,NA,1.0658380593285202,1.049695269471848,1.0822291018656942,0.09198825540346042,0.06997056881597304,0.11400594199094762
S - G1,Nucleoplasm - all,6295,0.04493546346842042,relative_to_all,00_DAPI,6295,0.9978057771828016,0.9956661958014582,0.9999499562983121,-0.003169072475430235,-0.006265945344024667,-7.219960683576419e-5
S - G1,all,6295,1.7851107486779675e-19,unnormalised,00_DAPI,NA,1.068332075140988,1.0531567536754456,1.0837260633726873,0.09536015703806196,0.07472018557470293,0.11600012850142107
S - G1,PML bodies,6295,1.8117822884058353e-13,unnormalised,00_DAPI,NA,1.059361170835793,1.0432568729401477,1.0757140637011327,0.08319453507201889,0.061094425057580136,0.10529464508645782
S - G1,PML bodies - all,6295,1.815350489126218e-4,relative_to_all,00_DAPI,6295,0.9916028877968388,0.987237119174789,0.995987962759069,-0.012165621966043124,-0.01853145542167675,-0.005799788510409264
S - G1,all,6294,0.44299042460605054,unnormalised,07_H2B,NA,1.0068894846026974,0.9893824685202746,1.0247062854466882,0.009905342962060628,-0.015399759169828988,0.03521044509394988
S - G1,Cajal bodies,6294,0.31621332103969335,unnormalised,07_H2B,NA,1.009158848744724,0.9913275651945233,1.0273108685320789,0.013153282728517127,-0.01256624777211572,0.038872813229149795
S - G1,Cajal bodies - all,6294,0.21724761910061424,relative_to_all,07_H2B,6294,1.0022538363710511,0.99867644403213,1.0058440434068876,0.0032479397664563437,-0.0019107524041817533,0.00840663193709462
S - G1,all,6262,0.4407344961138351,unnormalised,07_H2B,NA,1.0068742532604191,0.9894911072225482,1.0245627823017032,0.009883518969942513,-0.01524135337867844,0.035008391318563786
S - G1,Nuclear periphery,6262,0.8515910971212464,unnormalised,07_H2B,NA,0.9986045990875134,0.9841033368113278,1.0133195448253203,-0.002014543851772958,-0.023118279650454557,0.019089191946908782
S - G1,Nuclear periphery - all,6262,0.012576263124655599,relative_to_all,07_H2B,6262,0.991786805406805,0.985385456625953,0.9982297391998353,-0.011898062821715544,-0.021239915918866398,-0.002556209724564664
S - G1,all,6252,0.43373997484979954,unnormalised,07_H2B,NA,1.0068554582549696,0.9897798894332612,1.0242256128261942,0.009856588383378419,-0.014820365381630101,0.034533542148386796
S - G1,Nuclear speckles,6252,0.8586137974246477,unnormalised,07_H2B,NA,0.9984067264222362,0.9810442651436986,1.0160764674763754,-0.002300440992375649,-0.02760986194686857,0.02300897996211714
S - G1,Nuclear speckles - all,6252,1.8857679430498265e-8,relative_to_all,07_H2B,6252,0.9916087937315488,0.9887038737535002,0.9945222486817997,-0.012157029375754106,-0.01638961014072117,-0.007924448610786956
S - G1,all,6295,0.44886720035677374,unnormalised,07_H2B,NA,1.006819384960283,0.9892661681535599,1.0246840603311238,0.009804899041840552,-0.015569355690804051,0.03517915377448482
S - G1,Nucleolus,6295,0.8276001169141014,unnormalised,07_H2B,NA,0.9978218087302364,0.9784317491798955,1.0175961305550598,-0.003145893166679734,-0.03145687618025455,0.02516508984689509
S - G1,Nucleolus - all,6295,1.4000381881562195e-4,relative_to_all,07_H2B,6295,0.9910633661166531,0.9864978879936207,0.9956499731146133,-0.012950792208520329,-0.019612132620121254,-0.006289451796919331
S - G1,all,6295,0.4374591705789682,unnormalised,07_H2B,NA,1.0068778317455924,0.9896086442010189,1.0244483756295604,0.00988864637649057,-0.015069992621305626,0.03484728537428655
S - G1,Nucleoplasm,6295,0.32714907579828045,unnormalised,07_H2B,NA,1.008772657458791,0.9913030453709344,1.026550134379632,0.0126010774052546,-0.012601932309324436,0.037804087119833435
S - G1,Nucleoplasm - all,6295,0.03357899777438844,relative_to_all,07_H2B,6295,1.0018818824423947,1.000146482245154,1.0036202938123966,0.0027124310287639764,2.1131373218483243e-4,0.005213548325342976
S - G1,all,6295,0.44478197190754365,unnormalised,07_H2B,NA,1.0067742369189046,0.9894913195438221,1.024359025798157,0.009740203907027295,-0.015241043810645111,0.0347214516246995
S - G1,PML bodies,6295,0.13713368289423433,unnormalised,07_H2B,NA,1.0136639552123714,0.9956895697322881,1.0319628178620546,0.01957945658123044,-0.006232077509176162,0.04539099067163728
S - G1,PML bodies - all,6295,2.1569199972146672e-4,relative_to_all,07_H2B,6295,1.0068433597531776,1.0032144898315105,1.0104853561767464,0.009839252674203281,0.004630090829441025,0.015048414518965774
