treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
DMSO - Untreated,Nuclear speckles - all,4,0.25007955098693585,relative_to_all,03_CDK9,4,1.014737976948068,0.9933192302716646,1.0366185718352046,0.021107246465606477,-0.009670653149392321,0.05188514608060506
DMSO - Untreated,all,4,0.05187785199148268,unnormalised,03_CDK9,NA,1.0917197770861093,1.0253091229924496,1.1624319387722066,0.12660259244033364,0.03605893702159155,0.21714624785907546
DMSO - Untreated,Nucleolus,4,0.02890364109434679,unnormalised,03_CDK9,NA,1.1417786365623472,1.0562491797566667,1.2342338151784438,0.19128297391455318,0.07895022105262192,0.30361572677648435
DMSO - Untreated,Nucleolus - all,4,0.18240877414462514,relative_to_all,03_CDK9,4,1.0458532130010956,0.9903451205194523,1.1044724919440145,0.0646803814742196,-0.013996724345782304,0.14335748729422143
DMSO - Untreated,all,4,0.05267723343440769,unnormalised,03_CDK9,NA,1.0919419144341722,1.0250174244548547,1.163235976336985,0.12689611451181249,0.03564843457066636,0.21814379445295812
DMSO - Untreated,Nucleoplasm,4,0.04570863436730907,unnormalised,03_CDK9,NA,1.1318704429868343,1.0398990821212015,1.2319759885679897,0.1787088327659192,0.05644352760897941,0.300974137922859
DMSO - Untreated,Nucleoplasm - all,4,0.08269386966106096,relative_to_all,03_CDK9,4,1.03656653163035,1.0053596499710642,1.0687420909791818,0.05181271825410688,0.007711692858059454,0.09591374365015427
DMSO - Untreated,all,4,0.05115662899179833,unnormalised,03_CDK9,NA,1.0916872210058266,1.0256185195412326,1.1620119623429943,0.12655956931581383,0.036494217975172244,0.21662492065645525
DMSO - Untreated,PML bodies,4,0.043197619124840034,unnormalised,03_CDK9,NA,1.1136309317495932,1.036045851091137,1.1970260301157016,0.1552711885532251,0.051087852134541964,0.25945452497190835
DMSO - Untreated,PML bodies - all,4,0.04528434741916014,relative_to_all,03_CDK9,4,1.0201007306136172,1.006349579269357,1.0340397830284278,0.028711619237411164,0.00913154636769631,0.04829169210712611
DMSO - Untreated,all,4,0.12930360704939756,unnormalised,03_RPS6,NA,1.118248666314572,0.9968556842356351,1.2544243860866955,0.16124103770535492,-0.004543435507387033,0.327025510918097
DMSO - Untreated,Cajal bodies,4,0.14088410022149556,unnormalised,03_RPS6,NA,1.1050173624090096,0.9930547132472582,1.2296033188670188,0.14406903791045209,-0.010054888356305504,0.2981929641772096
DMSO - Untreated,Cajal bodies - all,4,0.12429986167379292,relative_to_all,03_RPS6,4,0.9881678339495192,0.9763593515371529,1.000119132894204,-0.01717199979490306,-0.03451586178846358,1.718621986576431e-4
DMSO - Untreated,all,4,0.12842616585626124,unnormalised,03_RPS6,NA,1.1183809563737983,0.9972067429076685,1.2542794886570288,0.16141170003647234,-0.004035456816707972,0.3268588568896525
DMSO - Untreated,Nuclear periphery,4,0.11442609902941771,unnormalised,03_RPS6,NA,1.0255068417643278,1.000662019002143,1.0509685213736428,0.03633711692409392,9.547755264543749e-4,0.07171945832173361
DMSO - Untreated,Nuclear periphery - all,4,0.21320005108340348,relative_to_all,03_RPS6,4,0.9169566380040999,0.8174423506832097,1.0285856553395383,-0.12507458311237818,-0.29081110533612814,0.040661939111371836
DMSO - Untreated,all,4,0.129898543320478,unnormalised,03_RPS6,NA,1.1182061812644895,0.9966171110273059,1.2546293355622042,0.16118622508873548,-0.004888750865596719,0.3272612010430678
DMSO - Untreated,Nuclear speckles,4,0.16317004029449134,unnormalised,03_RPS6,NA,1.1039655150113292,0.9853953246153554,1.2368029641402642,0.14269510680885122,-0.021225468346097266,0.3066156819637998
DMSO - Untreated,Nuclear speckles - all,4,0.07425546955188565,relative_to_all,03_RPS6,4,0.9872647222920404,0.9769901689007306,0.9976473284056305,-0.01849111827988428,-0.033584049939886805,-0.003398186619881823
DMSO - Untreated,all,4,0.12983362179715624,unnormalised,03_RPS6,NA,1.1180863421823635,0.9966464641208225,1.2543234873938074,0.16103160198121208,-0.004846260185505851,0.32690946414793004
DMSO - Untreated,Nucleolus,4,0.17204583444399016,unnormalised,03_RPS6,NA,1.093967100017755,0.9839661549190546,1.216265427360871,0.12956935115153986,-0.02331940226003152,0.28245810456311127
DMSO - Untreated,Nucleolus - all,4,0.13270666190174535,relative_to_all,03_RPS6,4,0.9784281041144545,0.9564771357659843,1.0008828430115533,-0.031462250829672245,-0.06419761299792513,0.0012731113385806487
DMSO - Untreated,all,4,0.129060284490345,unnormalised,03_RPS6,NA,1.1182072173027808,0.996954807979576,1.254206681004987,0.16118756177121654,-0.004399986233251776,0.32677510977568447
DMSO - Untreated,Nucleoplasm,4,0.1431727653858413,unnormalised,03_RPS6,NA,1.1062614688508052,0.9921583024760026,1.2334870699663794,0.14569241200323993,-0.011357768653725965,0.30274259266020587
DMSO - Untreated,Nucleoplasm - all,4,0.09177338820917937,relative_to_all,03_RPS6,4,0.9893170529870218,0.979932189025766,0.9987917963017243,-0.015495149767976397,-0.029246176211646935,-0.0017441233243058653
DMSO - Untreated,all,4,0.12980975426734,unnormalised,03_RPS6,NA,1.1182161107079736,0.9966525940532825,1.254606949008772,0.16119903587042445,-0.004837386832433318,0.3272354585732821
DMSO - Untreated,PML bodies,4,0.15990498363994068,unnormalised,03_RPS6,NA,1.1036757955197516,0.9865530845031754,1.234703211363013,0.14231644305205923,-0.019531413235027127,0.30416429933914557
DMSO - Untreated,PML bodies - all,4,0.07146350830361951,relative_to_all,03_RPS6,4,0.9869968648734492,0.9766605059662344,0.9974426172851684,-0.01888259281836514,-0.0340709364558798,-0.00369424918085051
DMSO - Untreated,all,4,0.11645738814742955,unnormalised,05_GTF2B,NA,1.080498882351721,1.001453404566345,1.1657834797305082,0.11169757990083207,0.0020952972715319092,0.22129986253013215
DMSO - Untreated,Cajal bodies,4,0.10318865624793236,unnormalised,05_GTF2B,NA,1.080465412126764,1.0053115044483967,1.1612375881869577,0.11165288936365841,0.007642602189847458,0.2156631765374694
DMSO - Untreated,Cajal bodies - all,4,0.9977591974162385,relative_to_all,05_GTF2B,4,0.9999690233599464,0.9798536847792503,1.0204973081309783,-4.4690537173620134e-5,-0.029361757907291647,0.02927237683294435
DMSO - Untreated,all,4,0.11562469226178257,unnormalised,05_GTF2B,NA,1.080570851438633,1.001693533994894,1.1656592813593663,0.11179367068698313,0.002441186562756275,0.22114615481120986
