treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (1h) - Unperturbed,all,7,2.506990807937e-6,unnormalised,03_CDK9,NA,0.38408474798216086,0.3351953263036215,0.440104864406417,-1.380503419347945,-1.5769260614992482,-1.1840807771966417
AZD4573 (1h) - Unperturbed,1,7,1.6631558588098503e-5,unnormalised,03_CDK9,NA,0.4525321356593558,0.3896566170496321,0.5255533329704324,-1.1439078489673231,-1.3597247788574616,-0.9280909190771849
AZD4573 (1h) - Unperturbed,1 - all,7,1.701730357110993e-4,relative_to_all,03_CDK9,7,1.1782090750460468,1.1271033074049508,1.231632109852474,0.23659557038062173,0.1726197553062644,0.3005713854549792
AZD4573 (1h) - Unperturbed,all,7,2.5634959146698166e-6,unnormalised,03_CDK9,NA,0.3840727660736174,0.3350330916601083,0.4402905065541725,-1.3805484263672636,-1.5776244953882177,-1.18347235734631
AZD4573 (1h) - Unperturbed,2,7,2.06233349726186e-7,unnormalised,03_CDK9,NA,0.44230198649256364,0.4080650362895609,0.4794114414557417,-1.1768963731198565,-1.2931289915752915,-1.060663754664421
AZD4573 (1h) - Unperturbed,2 - all,7,0.02179442621458221,relative_to_all,03_CDK9,7,1.151609865532057,1.0480918965602553,1.2653521000813484,0.20365205324740757,0.06776521773351503,0.3395388887612999
AZD4573 (1h) - Unperturbed,all,7,2.605384512286353e-6,unnormalised,03_CDK9,NA,0.3840494923398287,0.33490031342018967,0.44041168866098884,-1.3806358522944842,-1.578196368679874,-1.1830753359090942
AZD4573 (1h) - Unperturbed,3,7,1.863799836175998e-6,unnormalised,03_CDK9,NA,0.32386851928710647,0.27776642131974655,0.3776223824566592,-1.6265198529834128,-1.8480558898211334,-1.4049838161456925
AZD4573 (1h) - Unperturbed,3 - all,7,2.105880074617546e-6,relative_to_all,03_CDK9,7,0.8432989126321492,0.8236015707810018,0.8634673381841607,-0.24588400068892896,-0.27998151339242516,-0.21178648798543265
AZD4573 (1h) - Unperturbed,all,7,2.5520387776837595e-6,unnormalised,03_CDK9,NA,0.3840731730475958,0.3350637378435931,0.44025116893940575,-1.3805468976490594,-1.577492535065411,-1.1836012602327075
